timestamp,hour,day_of_year,day_of_week,temp_c,surface_pressure,cloud_pct,wind_speed,wind_speed_100m,wind_gust,shortwave_radiation_instant,direct_normal_irradiance,diffuse_radiation,solar_kw,wind_kw,demand_kw
2024-01-01 19:00:00+05:30,19,1,0,17.2,1003.4,28.8,1.610695238317113,2.299400079728414,2.1502370983267323,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-01 20:00:00+05:30,20,1,0,16.0,1007.1,14.1,1.8911509771594612,2.383608586470553,2.600716466330473,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-01 21:00:00+05:30,21,1,0,15.4,1005.7,31.8,0.5735383350246697,0.7443089878998315,0.6916951721107234,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-01 22:00:00+05:30,22,1,0,10.1,1004.3,5.3,3.373526381786995,4.590486393480474,5.34341185167744,0.0,0.0,0.0,0.0,1.28,165.0
2024-01-01 23:00:00+05:30,23,1,0,11.8,1003.2,27.3,5.559538620879675,7.62086448849777,8.360218099086222,0.0,0.0,0.0,0.0,8.95,165.0
2024-01-02 00:00:00+05:30,0,2,1,11.1,1003.7,31.5,7.746379151787962,11.226572303932045,11.79966266861952,0.0,0.0,0.0,0.0,28.5,70.0
2024-01-02 01:00:00+05:30,1,2,1,9.8,1008.9,24.2,1.233987432034901,1.748700427597461,1.796332018091997,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-02 02:00:00+05:30,2,2,1,8.9,1009.1,32.1,3.4263372715853144,4.7490663386160525,4.805053276462794,0.0,0.0,0.0,0.0,1.47,70.0
2024-01-02 03:00:00+05:30,3,2,1,6.9,1005.6,36.9,3.467505804249961,5.002605625103895,4.672908156635628,0.0,0.0,0.0,0.0,1.74,70.0
2024-01-02 04:00:00+05:30,4,2,1,7.3,1008.3,9.1,1.4506210753129962,2.0739872254257596,2.1121126091748668,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-02 05:00:00+05:30,5,2,1,10.2,1004.0,36.7,5.254939184867152,7.010412759694674,7.043220843599418,0.0,0.0,0.0,0.0,7.09,70.0
2024-01-02 06:00:00+05:30,6,2,1,11.4,1007.4,36.5,3.171912676085264,3.9842285484691304,4.583074490273137,0.0,0.0,0.0,0.0,0.68,70.0
2024-01-02 07:00:00+05:30,7,2,1,10.6,1002.8,30.8,2.9538728904280527,4.206439516906964,4.018572035104063,151.5,99.0,102.0,0.0,0.68,110.0
2024-01-02 08:00:00+05:30,8,2,1,9.9,1001.9,18.4,3.572178729979818,4.525032830821233,5.070261641307583,352.5,258.3,223.4,69.83,1.39,110.0
2024-01-02 09:00:00+05:30,9,2,1,12.9,1005.1,20.3,3.2923077448876716,4.269011857971654,4.366543328212025,512.6,369.4,327.9,115.92,0.96,190.0
2024-01-02 10:00:00+05:30,10,2,1,13.1,1003.5,6.9,1.7368406901931652,2.3447749316426054,2.3919906131000697,727.1,586.1,434.0,181.31,0.0,190.0
2024-01-02 11:00:00+05:30,11,2,1,14.8,1006.7,25.4,5.516186471048469,6.952278136472271,6.868538190725596,714.2,491.4,468.5,185.93,7.39,190.0
2024-01-02 12:00:00+05:30,12,2,1,14.8,1005.0,9.5,4.71353948127234,6.265350510090672,6.8098113499806585,875.2,690.9,529.8,200.0,4.75,190.0
2024-01-02 13:00:00+05:30,13,2,1,19.0,1004.8,7.7,6.372445719416251,8.505881743589297,9.020182989667985,888.0,711.2,532.4,200.0,12.97,154.0
2024-01-02 14:00:00+05:30,14,2,1,18.8,1001.6,20.6,2.145015913972022,2.9212628644277268,3.430004608012634,746.0,536.1,478.0,195.18,0.0,190.0
2024-01-02 15:00:00+05:30,15,2,1,16.9,1007.2,9.6,1.4205473158481734,1.8186384959367725,1.7357947154167899,711.5,561.2,430.9,180.7,0.0,190.0
2024-01-02 16:00:00+05:30,16,2,1,18.8,1005.6,30.4,8.258485609989114,11.716705512779889,12.01236361184968,466.8,306.3,313.6,108.17,32.63,190.0
2024-01-02 17:00:00+05:30,17,2,1,17.0,1005.5,4.1,1.8390785234120068,2.394941417282785,2.6494512058002053,396.3,326.5,233.0,80.86,0.0,190.0
2024-01-02 18:00:00+05:30,18,2,1,15.3,1002.8,13.1,3.704696921696555,5.1969379837843,4.5280853146590045,177.7,136.2,109.6,0.0,2.1,165.0
2024-01-02 19:00:00+05:30,19,2,1,16.7,1006.0,4.8,5.826414856665924,7.348278255875549,7.613919207560781,0.0,0.0,0.0,0.0,8.81,165.0
2024-01-02 20:00:00+05:30,20,2,1,11.3,1002.9,2.7,3.2674548007424145,4.459509010538048,4.099862695300229,0.0,0.0,0.0,0.0,1.08,165.0
2024-01-02 21:00:00+05:30,21,2,1,12.7,1007.5,11.0,7.828822334000954,10.888287040341197,12.223940501142389,0.0,0.0,0.0,0.0,27.34,165.0
2024-01-02 22:00:00+05:30,22,2,1,12.1,1005.8,18.6,1.3731046387829384,1.7864441776371494,1.7808160909708228,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-02 23:00:00+05:30,23,2,1,10.6,1001.8,5.1,0.637335096103899,0.8618387401439285,0.9922990012931059,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-03 00:00:00+05:30,0,3,2,12.8,1003.5,16.6,3.439737174116399,4.434521406485033,4.3455651860813775,0.0,0.0,0.0,0.0,1.19,70.0
2024-01-03 01:00:00+05:30,1,3,2,6.3,1007.3,6.8,1.1874641366607657,1.6011619382136708,1.7743562074566648,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-03 02:00:00+05:30,2,3,2,4.8,1002.4,24.3,7.114831967937714,9.19578377206636,10.865305924369808,0.0,0.0,0.0,0.0,18.22,70.0
2024-01-03 03:00:00+05:30,3,3,2,9.8,1004.7,28.5,7.337262010503346,9.325403546633568,10.325161593068415,0.0,0.0,0.0,0.0,19.18,70.0
2024-01-03 04:00:00+05:30,4,3,2,13.6,1006.9,27.1,5.087033198103707,6.811146193493444,6.657705791988588,0.0,0.0,0.0,0.0,6.33,70.0
2024-01-03 05:00:00+05:30,5,3,2,6.9,1003.6,19.2,3.904223710113237,5.585939627190293,5.316195653521818,0.0,0.0,0.0,0.0,2.82,70.0
2024-01-03 06:00:00+05:30,6,3,2,10.6,1004.7,3.0,6.9452410887846305,9.590347748806623,9.440630971885774,0.0,0.0,0.0,0.0,18.66,70.0
2024-01-03 07:00:00+05:30,7,3,2,8.6,1005.5,7.2,4.693054559884978,5.915237317183295,6.34622499555435,186.4,149.9,111.4,0.0,4.29,110.0
2024-01-03 08:00:00+05:30,8,3,2,12.2,1008.6,0.5,2.573179876880621,3.499012444602272,4.072232776794324,407.4,345.0,234.9,77.74,0.06,110.0
2024-01-03 09:00:00+05:30,9,3,2,14.5,1002.7,18.7,1.8154970312862841,2.5318056617323,2.807775532670118,519.8,379.9,329.8,116.67,0.0,190.0
2024-01-03 10:00:00+05:30,10,3,2,14.6,1002.8,28.4,5.276816429129825,7.411809676506215,7.998156812722286,603.4,403.6,401.6,148.4,7.8,190.0
2024-01-03 11:00:00+05:30,11,3,2,16.0,1004.6,19.8,13.189821722181867,18.485661552201776,18.85824639587803,751.3,543.8,479.4,195.3,50.0,190.0
2024-01-03 12:00:00+05:30,12,3,2,16.6,1004.0,7.8,2.9670293774925547,4.074041347941581,4.568427255830904,887.3,710.1,532.2,200.0,0.59,190.0
2024-01-03 13:00:00+05:30,13,3,2,16.0,1003.8,4.5,6.528481087642501,8.419279538990912,8.74386008697017,910.6,747.9,536.7,200.0,13.29,154.0
2024-01-03 14:00:00+05:30,14,3,2,16.9,1009.8,35.0,1.8729643760896812,2.4327808258266623,2.706596117626272,650.7,407.9,446.8,169.78,0.0,190.0
2024-01-03 15:00:00+05:30,15,3,2,21.6,1005.5,11.2,2.055648590767585,2.6806035586738117,3.190854769504733,702.3,546.8,428.9,174.97,0.0,190.0
2024-01-03 16:00:00+05:30,16,3,2,19.2,1007.9,39.1,3.150584301423617,4.109497357964275,4.026587121821838,427.3,256.7,299.0,98.88,0.73,190.0
2024-01-03 17:00:00+05:30,17,3,2,16.8,1006.2,21.7,4.900945905906069,7.015264326852922,7.3157773097183,342.4,243.7,220.6,71.12,6.27,190.0
2024-01-03 18:00:00+05:30,18,3,2,18.1,1003.2,36.3,5.333881087785191,7.575546902419709,7.16069606735628,143.4,88.7,99.1,0.0,8.16,165.0
2024-01-03 19:00:00+05:30,19,3,2,18.6,1005.3,5.8,8.076827312101832,10.801081454351083,10.72528446315483,0.0,0.0,0.0,0.0,27.48,165.0
2024-01-03 20:00:00+05:30,20,3,2,14.9,1002.4,24.6,3.9221055177942055,5.540229925912349,5.074782282309131,0.0,0.0,0.0,0.0,2.71,165.0
2024-01-03 21:00:00+05:30,21,3,2,13.1,1004.8,39.0,6.205277692931918,8.629741098844528,9.632011111480656,0.0,0.0,0.0,0.0,13.1,165.0
2024-01-03 22:00:00+05:30,22,3,2,11.7,1003.5,28.8,1.7887995401492083,2.306155570145484,2.3843316761605635,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-03 23:00:00+05:30,23,3,2,12.6,1002.1,1.9,7.152632391631074,10.213270929158446,11.323269698580246,0.0,0.0,0.0,0.0,21.52,165.0
2024-01-04 00:00:00+05:30,0,4,3,11.8,1006.3,9.8,3.759242779528526,5.278871537322315,4.983384514257389,0.0,0.0,0.0,0.0,2.28,70.0
2024-01-04 01:00:00+05:30,1,4,3,8.6,1002.9,0.2,1.2500338824913513,1.6747878243393575,1.7312615661388113,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-04 02:00:00+05:30,2,4,3,10.5,1004.2,16.3,2.8525775701355975,3.9288530147232748,3.5798563182177867,0.0,0.0,0.0,0.0,0.44,70.0
2024-01-04 03:00:00+05:30,3,4,3,8.0,1006.7,35.0,3.4233508973497973,4.559884354817738,4.570687312761608,0.0,0.0,0.0,0.0,1.31,70.0
2024-01-04 04:00:00+05:30,4,4,3,7.7,1003.2,17.9,6.353340452830745,8.603457849908335,8.942348905176525,0.0,0.0,0.0,0.0,13.7,70.0
2024-01-04 05:00:00+05:30,5,4,3,7.2,1005.2,16.0,1.2694001182821464,1.8139495650440634,1.7077952277792374,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-04 06:00:00+05:30,6,4,3,10.7,1005.4,12.2,1.5953868640130484,2.0367971214641254,2.3572481584280283,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-04 07:00:00+05:30,7,4,3,10.0,1008.3,12.5,1.5012947260538096,2.134708956038369,2.1209730205320234,178.6,137.6,109.8,0.0,0.0,110.0
2024-01-04 08:00:00+05:30,8,4,3,13.8,1005.3,8.4,7.164082010347349,10.237475811163216,10.4705243949287,383.2,305.2,230.6,73.47,21.63,110.0
2024-01-04 09:00:00+05:30,9,4,3,13.2,1004.9,11.4,2.414858885922703,3.0220749391033177,3.749512756212437,552.9,429.8,338.0,124.39,0.0,190.0
2024-01-04 10:00:00+05:30,10,4,3,15.7,1002.4,16.7,5.86194676889757,7.866110801230834,7.51689191971302,670.7,498.7,421.4,164.87,10.09,190.0
2024-01-04 11:00:00+05:30,11,4,3,18.7,1009.8,37.6,5.151589060699326,7.323636435261477,6.603722617151646,633.5,386.6,440.2,160.91,7.31,190.0
2024-01-04 12:00:00+05:30,12,4,3,18.3,1005.1,39.7,2.696064700516482,3.5558626023844466,3.7131862209350137,661.8,395.0,464.3,172.75,0.14,190.0
2024-01-04 13:00:00+05:30,13,4,3,19.6,1002.0,20.4,5.516720994866608,7.923519624344552,6.647195881111262,798.2,574.7,510.8,200.0,9.26,154.0
2024-01-04 14:00:00+05:30,14,4,3,16.5,1002.8,39.7,7.097754480551374,9.172793695112846,9.861339869981727,619.6,369.8,434.7,161.34,17.35,190.0
2024-01-04 15:00:00+05:30,15,4,3,23.4,1007.3,32.3,4.303621192080232,6.0712836976672815,5.843133681372963,581.0,374.2,393.9,142.17,3.76,190.0
2024-01-04 16:00:00+05:30,16,4,3,16.6,1002.8,29.9,11.278453983375858,14.733253018948687,16.009395012337958,469.0,309.3,314.4,109.89,50.0,190.0
2024-01-04 17:00:00+05:30,17,4,3,17.8,1006.6,35.5,8.423188707883911,11.843786483873727,13.051599054482445,300.0,187.1,206.4,62.88,34.29,190.0
2024-01-04 18:00:00+05:30,18,4,3,14.7,999.1,13.5,6.069360271681655,7.824714416427676,8.6269522466397,177.1,135.3,109.4,0.0,10.5,165.0
2024-01-04 19:00:00+05:30,19,4,3,16.5,1006.4,1.2,3.01462680223833,4.317436442445834,4.736540744114115,0.0,0.0,0.0,0.0,0.78,165.0
2024-01-04 20:00:00+05:30,20,4,3,16.1,1008.7,21.2,12.07795577834251,17.48770360604914,17.875262723464797,0.0,0.0,0.0,0.0,50.0,165.0
2024-01-04 21:00:00+05:30,21,4,3,17.0,1006.2,34.5,8.89309470618093,12.124408657227022,13.705117302501124,0.0,0.0,0.0,0.0,38.48,165.0
2024-01-04 22:00:00+05:30,22,4,3,10.2,1004.1,33.0,2.335882847025398,3.0230392505784667,3.16402612381965,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-04 23:00:00+05:30,23,4,3,8.4,1003.5,31.9,1.695995654199807,2.3557104457224836,2.136993504212746,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-05 00:00:00+05:30,0,5,4,10.6,1007.9,9.1,4.803472347182538,6.8904971543942235,6.695038717461483,0.0,0.0,0.0,0.0,6.02,70.0
2024-01-05 01:00:00+05:30,1,5,4,10.1,1004.6,4.9,4.185363370600857,5.611944801851781,6.585115562430799,0.0,0.0,0.0,0.0,3.17,70.0
2024-01-05 02:00:00+05:30,2,5,4,9.5,1008.7,2.8,0.9229850480785602,1.2714843452099516,1.3351271248794276,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-05 03:00:00+05:30,3,5,4,10.2,1007.2,19.9,1.138728769124088,1.541523234997498,1.5211600176774362,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-05 04:00:00+05:30,4,5,4,7.9,1001.2,14.0,4.739494127399603,6.420399402577774,7.515979447375487,0.0,0.0,0.0,0.0,5.14,70.0
2024-01-05 05:00:00+05:30,5,5,4,9.9,1003.8,21.3,5.500257982118315,7.472517829625208,8.77422235352305,0.0,0.0,0.0,0.0,8.56,70.0
2024-01-05 06:00:00+05:30,6,5,4,13.2,1004.1,22.5,6.79650047249614,8.65932884605138,9.7252517403948,0.0,0.0,0.0,0.0,14.93,70.0
2024-01-05 07:00:00+05:30,7,5,4,10.7,1003.1,33.0,5.423659526574699,7.383051658143525,7.750261291536689,148.3,94.9,100.9,0.0,8.17,110.0
2024-01-05 08:00:00+05:30,8,5,4,12.6,1005.0,17.5,7.458206279947217,9.513545453872696,10.184599780977232,355.2,262.3,224.0,69.28,20.13,110.0
2024-01-05 09:00:00+05:30,9,5,4,12.9,1006.3,6.8,1.2886254811191713,1.688177602954819,1.733419025780996,573.8,462.9,342.3,128.96,0.0,190.0
2024-01-05 10:00:00+05:30,10,5,4,15.8,1005.9,18.5,3.2097945442616584,4.271778403946166,4.946411711282444,660.4,483.5,418.6,162.1,0.89,190.0
2024-01-05 11:00:00+05:30,11,5,4,15.1,1003.1,22.8,0.7874228981931003,1.090600960470923,1.2175342965035,731.4,515.4,473.7,190.44,0.0,190.0
2024-01-05 12:00:00+05:30,12,5,4,17.9,1003.0,31.8,1.992667393457468,2.6393253627560203,2.9648452642124776,717.6,464.5,485.4,188.96,0.0,190.0
2024-01-05 13:00:00+05:30,13,5,4,14.9,1004.3,19.6,1.7302763511978745,2.4451464090108965,2.4376539974800213,803.9,582.9,512.4,200.0,0.0,154.0
2024-01-05 14:00:00+05:30,14,5,4,18.1,1003.7,29.2,3.3943304953639206,4.315789085424789,4.315149628124614,689.1,457.5,460.4,180.0,1.05,190.0
2024-01-05 15:00:00+05:30,15,5,4,15.8,1004.1,26.3,5.257664870968024,7.485591776681928,6.756779377783825,615.5,420.0,405.5,156.02,7.89,190.0
2024-01-05 16:00:00+05:30,16,5,4,18.0,1003.7,34.2,3.147163226608053,4.095978094402236,4.661744273291711,449.5,284.1,307.4,104.78,0.72,190.0
2024-01-05 17:00:00+05:30,17,5,4,17.6,1011.2,25.6,2.1427405297482047,3.0179551189116616,3.0354117040642086,330.4,226.9,217.0,68.84,0.0,190.0
2024-01-05 18:00:00+05:30,18,5,4,20.0,1002.9,24.7,5.6276149940534275,7.759731695425819,6.910232586459605,160.6,111.2,105.0,0.0,9.16,165.0
2024-01-05 19:00:00+05:30,19,5,4,13.3,1007.1,4.3,4.914308805802739,7.001291030618306,6.691426307246179,0.0,0.0,0.0,0.0,6.36,165.0
2024-01-05 20:00:00+05:30,20,5,4,18.5,1006.4,25.6,1.4900216876420975,1.9633844459897845,1.8617292231592821,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-05 21:00:00+05:30,21,5,4,10.6,1008.3,10.1,1.6884702835820473,2.3739517913366166,2.225670637620736,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-05 22:00:00+05:30,22,5,4,14.3,1000.7,34.1,2.954735734407474,3.9014780234069866,4.28845285773532,0.0,0.0,0.0,0.0,0.48,165.0
2024-01-05 23:00:00+05:30,23,5,4,13.5,1004.4,16.0,1.0878073616769484,1.3658414777453425,1.3793312166223666,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-06 00:00:00+05:30,0,6,5,10.6,1008.0,19.6,2.6332736426644816,3.422003559012768,4.128897890519793,0.0,0.0,0.0,0.0,0.05,70.0
2024-01-06 01:00:00+05:30,1,6,5,11.2,1002.1,26.8,4.573569418751519,6.582856453749154,6.035624462459747,0.0,0.0,0.0,0.0,5.06,70.0
2024-01-06 02:00:00+05:30,2,6,5,10.0,1006.6,17.3,3.800484077247063,5.128889462793421,4.904546124806452,0.0,0.0,0.0,0.0,2.18,70.0
2024-01-06 03:00:00+05:30,3,6,5,9.1,999.5,15.1,4.792312140448734,6.8182362769570855,6.213583248376049,0.0,0.0,0.0,0.0,5.86,70.0
2024-01-06 04:00:00+05:30,4,6,5,6.1,1004.1,4.9,3.037983966508227,3.9995036477603483,3.7156746863070254,0.0,0.0,0.0,0.0,0.61,70.0
2024-01-06 05:00:00+05:30,5,6,5,6.6,1004.4,26.1,7.454139978187934,10.147319790757628,10.844568799005737,0.0,0.0,0.0,0.0,23.02,70.0
2024-01-06 06:00:00+05:30,6,6,5,9.7,1003.0,30.0,6.581152125637738,8.233199567634099,8.614473921963619,0.0,0.0,0.0,0.0,13.18,70.0
2024-01-06 07:00:00+05:30,7,6,5,13.8,1003.0,8.0,9.07118291882262,11.76029328962741,10.977207354510423,185.2,148.0,111.2,0.0,37.76,110.0
2024-01-06 08:00:00+05:30,8,6,5,13.1,1004.5,31.8,7.936583288143594,11.2956048884176,10.374079095598436,311.4,201.6,210.6,61.91,29.57,110.0
2024-01-06 09:00:00+05:30,9,6,5,13.6,1003.0,23.2,6.324930099187377,8.120182572941314,9.83958354922374,499.4,350.6,324.1,112.38,12.0,130.0
2024-01-06 10:00:00+05:30,10,6,5,15.6,1006.7,1.8,4.048332157859706,5.450823013907332,6.126792599891784,756.4,634.3,439.2,186.67,2.76,130.0
2024-01-06 11:00:00+05:30,11,6,5,15.6,1004.2,0.4,2.8526648645372434,4.122308503468614,3.74608164272238,879.7,745.5,507.0,200.0,0.55,130.0
2024-01-06 12:00:00+05:30,12,6,5,15.0,1006.2,32.9,1.3513414989147488,1.889864655014907,2.1531726069270776,709.9,454.5,482.6,189.01,0.0,130.0
2024-01-06 13:00:00+05:30,13,6,5,22.5,1004.7,5.5,3.683533220630135,4.900446079836073,5.893513301922221,903.5,736.3,535.4,200.0,1.76,112.0
2024-01-06 14:00:00+05:30,14,6,5,23.5,1003.4,5.6,5.260976518801629,7.489911725431555,6.355785668417867,845.3,688.3,501.2,200.0,7.69,130.0
2024-01-06 15:00:00+05:30,15,6,5,17.4,1002.4,12.6,8.389887158267825,11.856225163910338,12.54570739963452,694.3,534.4,427.1,176.38,34.08,130.0
2024-01-06 16:00:00+05:30,16,6,5,15.4,1007.3,38.0,6.572173236846116,8.267089381405611,10.277451693474003,432.3,262.7,301.0,101.85,13.05,130.0
2024-01-06 17:00:00+05:30,17,6,5,13.8,1005.0,0.1,8.039444924504213,10.634880402691063,9.827048377126095,408.6,347.0,235.1,84.7,27.01,130.0
2024-01-06 18:00:00+05:30,18,6,5,15.2,1001.6,15.3,4.800996711486603,6.107738585058457,6.096522421713213,174.4,131.2,108.8,0.0,4.62,165.0
2024-01-06 19:00:00+05:30,19,6,5,16.0,1003.7,25.6,3.8108660702688066,4.814835677902559,4.896621682108432,0.0,0.0,0.0,0.0,1.83,165.0
2024-01-06 20:00:00+05:30,20,6,5,13.8,1007.1,5.9,4.96469713546361,6.210637316410834,7.346074378260042,0.0,0.0,0.0,0.0,5.09,165.0
2024-01-06 21:00:00+05:30,21,6,5,14.4,1003.0,19.1,5.904170540501724,8.254016008171009,9.329996480791243,0.0,0.0,0.0,0.0,11.2,165.0
2024-01-06 22:00:00+05:30,22,6,5,10.8,1004.0,22.8,6.679383951974386,9.54803308888778,10.475609788538218,0.0,0.0,0.0,0.0,17.53,165.0
2024-01-06 23:00:00+05:30,23,6,5,13.3,1006.2,37.3,9.863040106478216,13.027725645228115,14.307242628800717,0.0,0.0,0.0,0.0,50.0,165.0
2024-01-07 00:00:00+05:30,0,7,6,7.7,1006.5,3.0,3.664035549827519,4.696124352308557,4.78949303761617,0.0,0.0,0.0,0.0,1.64,70.0
2024-01-07 01:00:00+05:30,1,7,6,10.0,1007.5,0.9,7.6202647226849995,9.896585286632115,11.514370510281294,0.0,0.0,0.0,0.0,22.48,70.0
2024-01-07 02:00:00+05:30,2,7,6,11.0,1007.9,10.0,3.8215379862593384,4.980517232758656,5.7668753275019,0.0,0.0,0.0,0.0,2.05,70.0
2024-01-07 03:00:00+05:30,3,7,6,9.0,1004.9,24.3,2.844526767917417,3.706490693720192,4.361498739840977,0.0,0.0,0.0,0.0,0.31,70.0
2024-01-07 04:00:00+05:30,4,7,6,10.4,1002.2,9.8,8.316488200390017,11.047604243272596,11.624888935463202,0.0,0.0,0.0,0.0,30.49,70.0
2024-01-07 05:00:00+05:30,5,7,6,10.0,1005.8,28.9,0.779565049694692,1.0649487904009827,1.0251214064620116,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-07 06:00:00+05:30,6,7,6,11.3,1003.5,4.2,5.196221819747571,6.720273598043176,7.78645480900085,0.0,0.0,0.0,0.0,6.4,70.0
2024-01-07 07:00:00+05:30,7,7,6,11.3,1003.2,33.9,6.218716943952493,8.499314730802952,8.38685823989223,147.0,93.2,100.4,0.0,12.84,110.0
2024-01-07 08:00:00+05:30,8,7,6,12.7,1006.8,2.3,7.922866922131932,10.700437061472824,11.618150167138818,401.9,335.7,234.0,76.31,26.92,110.0
2024-01-07 09:00:00+05:30,9,7,6,14.4,1007.0,31.1,5.268892625582989,6.59837510616685,7.228909240369305,463.6,302.1,312.6,104.18,6.25,70.0
2024-01-07 10:00:00+05:30,10,7,6,17.6,1001.3,19.3,3.4132398520284433,4.616187526545014,4.137269553922765,655.8,476.7,417.4,159.65,1.3,70.0
2024-01-07 11:00:00+05:30,11,7,6,16.7,1003.6,2.3,11.536256804018336,15.673197881544812,17.69681794393699,867.1,724.3,505.0,200.0,50.0,70.0
2024-01-07 12:00:00+05:30,12,7,6,16.7,1006.7,33.1,5.322031210323411,7.092459152029856,7.570040947741041,708.4,452.7,482.0,187.32,7.24,70.0
2024-01-07 13:00:00+05:30,13,7,6,20.0,1006.6,10.3,4.075052816054717,5.70084794922489,5.381586920285679,869.6,682.1,528.6,200.0,3.04,70.0
2024-01-07 14:00:00+05:30,14,7,6,16.2,1004.7,19.0,4.1459363286780615,5.874515585819801,6.465269871623978,756.6,551.5,480.8,200.0,3.37,70.0
2024-01-07 15:00:00+05:30,15,7,6,20.6,1002.6,37.4,1.3912772828003075,1.8761496785674379,1.7081355838199994,551.7,337.4,383.0,136.44,0.0,70.0
2024-01-07 16:00:00+05:30,16,7,6,15.6,1002.4,39.9,2.959818364170906,4.135736802414969,3.787749636220914,423.7,252.4,297.5,99.81,0.62,70.0
2024-01-07 17:00:00+05:30,17,7,6,24.5,1003.7,32.0,4.960078548485348,6.8080991506804365,7.246877823435047,310.8,200.8,210.4,63.54,5.85,70.0
