timestamp,hour_of_day,day_of_year,day_of_week,day_sin,day_cos,is_lab_hour,is_hostel_peak,hour,temp_c,surface_pressure,cloud_pct,wind_speed,wind_speed_100m,wind_gust,shortwave_radiation_instant,direct_normal_irradiance,diffuse_radiation,solar_kw,wind_kw,demand_kw
2024-01-01 21:00:00+05:30,21,1,0,0.0172,0.99985,0,1,21,12.1,1004.9,1.9,8.220873520987656,10.433113290147642,10.555090168577692,0.0,0.0,0.0,0.0,27.06,165.0
2024-01-01 22:00:00+05:30,22,1,0,0.0172,0.99985,0,1,22,11.0,1006.3,34.6,0.7254460189249283,0.995551377548322,0.9266612252943522,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-01 23:00:00+05:30,23,1,0,0.0172,0.99985,0,1,23,9.8,1004.1,10.3,8.03694994560792,10.33093691717772,12.679344580126557,0.0,0.0,0.0,0.0,25.99,165.0
2024-01-02 00:00:00+05:30,0,2,1,0.0344,0.99941,0,0,0,9.5,1003.8,26.7,2.716801630021855,3.6084401126933985,4.169629217912521,0.0,0.0,0.0,0.0,0.19,70.0
2024-01-02 01:00:00+05:30,1,2,1,0.0344,0.99941,0,0,1,9.8,1004.6,9.1,5.937578012124783,8.084881346078872,8.543561589207147,0.0,0.0,0.0,0.0,11.06,70.0
2024-01-02 02:00:00+05:30,2,2,1,0.0344,0.99941,0,0,2,5.6,1004.8,10.2,2.9765262709680695,4.024668053882099,3.7765017877006257,0.0,0.0,0.0,0.0,0.59,70.0
2024-01-02 03:00:00+05:30,3,2,1,0.0344,0.99941,0,0,3,5.6,1005.2,32.5,2.2433009502140484,3.0737082327999525,2.7520467274702947,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-02 04:00:00+05:30,4,2,1,0.0344,0.99941,0,0,4,3.1,1003.2,4.9,4.194125209148053,5.466521224658508,5.483127105919118,0.0,0.0,0.0,0.0,3.07,70.0
2024-01-02 05:00:00+05:30,5,2,1,0.0344,0.99941,0,0,5,8.7,1008.1,4.3,3.0584431600888546,3.8479357203805478,3.825170023106669,0.0,0.0,0.0,0.0,0.52,70.0
2024-01-02 06:00:00+05:30,6,2,1,0.0344,0.99941,0,0,6,8.4,1007.5,6.3,4.059873742526067,5.502082663996419,6.2235192741136975,0.0,0.0,0.0,0.0,2.91,70.0
2024-01-02 07:00:00+05:30,7,2,1,0.0344,0.99941,0,0,7,8.9,1004.1,30.0,6.749391484259552,9.157994576940771,8.69776004425341,152.7,100.6,102.4,0.0,16.61,110.0
2024-01-02 08:00:00+05:30,8,2,1,0.0344,0.99941,0,0,8,11.2,1003.5,6.2,7.229947744595323,10.182543591607274,10.80347861829162,389.9,316.0,231.9,75.45,21.85,110.0
2024-01-02 09:00:00+05:30,9,2,1,0.0344,0.99941,1,0,9,13.1,1002.9,6.5,3.945005355783197,4.990157306678561,6.075904268526787,575.1,465.0,342.6,129.48,2.16,190.0
2024-01-02 10:00:00+05:30,10,2,1,0.0344,0.99941,1,0,10,17.1,1003.7,21.8,4.074557399986754,5.607521264467949,4.994955776301424,641.4,456.1,413.4,156.65,2.95,190.0
2024-01-02 11:00:00+05:30,11,2,1,0.0344,0.99941,1,0,11,17.7,1005.2,23.3,2.825829011093244,3.6537970037657246,3.3934252754136716,728.1,510.7,472.8,187.58,0.26,190.0
2024-01-02 12:00:00+05:30,12,2,1,0.0344,0.99941,1,0,12,16.1,1005.7,6.6,3.8733416009187502,5.320377436976774,4.893268386731964,895.7,723.7,533.8,200.0,2.41,190.0
2024-01-02 13:00:00+05:30,13,2,1,0.0344,0.99941,1,0,13,16.4,1004.1,33.8,7.614807998248585,10.051375183721678,9.458015855211682,703.5,446.4,480.3,187.02,22.5,154.0
2024-01-02 14:00:00+05:30,14,2,1,0.0344,0.99941,1,0,14,16.7,1003.6,11.7,7.086090836069445,8.868099260219209,9.593561353377789,804.9,624.1,492.8,200.0,16.3,190.0
2024-01-02 15:00:00+05:30,15,2,1,0.0344,0.99941,1,0,15,20.4,1008.0,17.0,7.662639395165556,10.124122864279567,10.09585386504386,669.0,496.1,421.0,166.88,22.76,190.0
2024-01-02 16:00:00+05:30,16,2,1,0.0344,0.99941,1,0,16,20.5,1002.5,2.4,9.388602530838442,12.392220699444266,11.276541644734632,593.7,495.6,345.9,137.01,42.28,190.0
2024-01-02 17:00:00+05:30,17,2,1,0.0344,0.99941,1,0,17,19.2,1006.8,33.9,3.1425450969341524,4.302554045943274,4.216613761111507,305.0,193.3,208.4,63.35,0.85,190.0
2024-01-02 18:00:00+05:30,18,2,1,0.0344,0.99941,0,1,18,14.7,1005.9,36.6,2.29287082931673,3.2347414316657663,3.035638485640588,143.0,88.2,98.9,0.0,0.0,165.0
2024-01-02 19:00:00+05:30,19,2,1,0.0344,0.99941,0,1,19,16.1,1004.1,34.1,3.958150726516818,5.214039097606605,5.909148119214641,0.0,0.0,0.0,0.0,2.39,165.0
2024-01-02 20:00:00+05:30,20,2,1,0.0344,0.99941,0,1,20,17.9,1004.6,36.9,4.49567142056341,5.807654748352208,6.4642677062212055,0.0,0.0,0.0,0.0,3.73,165.0
2024-01-02 21:00:00+05:30,21,2,1,0.0344,0.99941,0,1,21,12.6,1010.1,27.1,9.150275743261851,12.18175578879144,14.24060649097686,0.0,0.0,0.0,0.0,41.07,165.0
2024-01-02 22:00:00+05:30,22,2,1,0.0344,0.99941,0,1,22,11.9,1004.0,22.5,1.8812501584760042,2.72397904692344,2.9512456621638403,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-02 23:00:00+05:30,23,2,1,0.0344,0.99941,0,1,23,13.6,1008.2,3.2,5.321072424902616,7.008733197971537,6.53860365356105,0.0,0.0,0.0,0.0,7.16,165.0
2024-01-03 00:00:00+05:30,0,3,2,0.05158,0.99867,0,0,0,10.3,1008.3,15.8,7.234746302595095,10.429066118269102,8.861068291468843,0.0,0.0,0.0,0.0,23.0,70.0
2024-01-03 01:00:00+05:30,1,3,2,0.05158,0.99867,0,0,1,9.7,1002.9,9.9,2.1394684235367305,2.711348247189239,2.6607873816158216,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-03 02:00:00+05:30,2,3,2,0.05158,0.99867,0,0,2,8.5,1004.6,4.7,2.209277419197974,2.781658068080641,2.903552872914952,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-03 03:00:00+05:30,3,3,2,0.05158,0.99867,0,0,3,6.3,1002.8,2.0,5.276343501532032,6.827039900099827,8.171249310571401,0.0,0.0,0.0,0.0,6.86,70.0
2024-01-03 04:00:00+05:30,4,3,2,0.05158,0.99867,0,0,4,9.5,1003.6,39.8,1.7939412148019749,2.474793155147516,2.3964499977588583,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-03 05:00:00+05:30,5,3,2,0.05158,0.99867,0,0,5,11.1,1005.9,3.3,4.834223514340628,6.651791954520478,6.598597221580761,0.0,0.0,0.0,0.0,5.65,70.0
2024-01-03 06:00:00+05:30,6,3,2,0.05158,0.99867,0,0,6,8.3,1005.1,34.6,10.70130793954423,14.840598533908516,14.50863707342537,0.0,0.0,0.0,0.0,50.0,70.0
2024-01-03 07:00:00+05:30,7,3,2,0.05158,0.99867,0,0,7,5.6,1002.3,31.5,2.9967986286140995,4.241159331389285,4.337917195968226,150.5,97.7,101.6,0.0,0.74,110.0
2024-01-03 08:00:00+05:30,8,3,2,0.05158,0.99867,0,0,8,14.2,1007.9,36.5,5.171484921057372,7.469414637957968,6.981811212660923,297.0,183.3,205.4,59.43,7.74,110.0
2024-01-03 09:00:00+05:30,9,3,2,0.05158,0.99867,1,0,9,15.2,1005.3,5.1,6.804391692453695,8.682990489032921,10.358391450949096,581.5,475.4,343.8,129.69,14.94,190.0
2024-01-03 10:00:00+05:30,10,3,2,0.05158,0.99867,1,0,10,10.4,1004.7,24.4,1.9876142852043575,2.5332174276045754,3.076449454088872,626.4,435.0,408.9,156.87,0.0,190.0
2024-01-03 11:00:00+05:30,11,3,2,0.05158,0.99867,1,0,11,15.7,1002.5,2.4,4.9000172341281925,6.537943308686599,6.054230565534937,866.4,723.2,504.8,200.0,5.46,190.0
2024-01-03 12:00:00+05:30,12,3,2,0.05158,0.99867,1,0,12,15.6,1003.3,13.7,3.083700400842056,4.281668259539036,3.8710575200019974,845.6,644.9,523.2,200.0,0.8,190.0
2024-01-03 13:00:00+05:30,13,3,2,0.05158,0.99867,1,0,13,17.6,1006.7,21.2,2.8912483871938117,3.8317174558938056,3.687253389936756,792.5,566.5,509.2,200.0,0.4,154.0
2024-01-03 14:00:00+05:30,14,3,2,0.05158,0.99867,1,0,14,16.4,1004.7,6.7,1.3697525809865811,1.7285758701018918,1.792168088965772,838.0,676.5,499.8,200.0,0.0,190.0
2024-01-03 15:00:00+05:30,15,3,2,0.05158,0.99867,1,0,15,17.3,1003.4,31.2,9.80047803450859,12.560259627234153,11.966199632495,587.3,382.4,396.1,147.28,46.36,190.0
2024-01-03 16:00:00+05:30,16,3,2,0.05158,0.99867,1,0,16,18.5,1007.5,33.7,2.5943763259137476,3.6926592161591607,3.998687459238398,451.8,287.0,308.3,104.9,0.16,190.0
2024-01-03 17:00:00+05:30,17,3,2,0.05158,0.99867,1,0,17,18.7,1004.5,9.4,2.955812849226632,3.9452335093916946,3.6981315590110206,380.1,300.3,230.0,77.55,0.5,190.0
2024-01-03 18:00:00+05:30,18,3,2,0.05158,0.99867,0,1,18,17.0,1006.3,19.4,3.435720867337941,4.423669283626429,4.542209387086863,168.4,122.3,107.2,0.0,1.17,165.0
2024-01-03 19:00:00+05:30,19,3,2,0.05158,0.99867,0,1,19,15.7,1004.9,15.8,7.311462068334501,10.120594065569028,9.241487412713871,0.0,0.0,0.0,0.0,21.63,165.0
2024-01-03 20:00:00+05:30,20,3,2,0.05158,0.99867,0,1,20,12.3,1006.8,37.8,3.574141381310181,5.001618692585554,5.512110229744448,0.0,0.0,0.0,0.0,1.81,165.0
2024-01-03 21:00:00+05:30,21,3,2,0.05158,0.99867,0,1,21,14.1,1006.4,22.3,4.742809267955005,6.5684038647658065,5.836830921189254,0.0,0.0,0.0,0.0,5.3,165.0
2024-01-03 22:00:00+05:30,22,3,2,0.05158,0.99867,0,1,22,10.7,1001.7,19.9,1.788862872640252,2.2691806896212605,2.5175587705553637,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-03 23:00:00+05:30,23,3,2,0.05158,0.99867,0,1,23,10.0,1003.9,24.1,1.0969771499499652,1.3810886488703615,1.6500960875556,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-04 00:00:00+05:30,0,4,3,0.06876,0.99763,0,0,0,10.5,1002.9,38.2,5.850423723384502,8.45830717119459,7.65860177788278,0.0,0.0,0.0,0.0,11.72,70.0
2024-01-04 01:00:00+05:30,1,4,3,0.06876,0.99763,0,0,1,7.8,1005.6,7.0,4.2359952531766485,5.717188410624088,5.764650671497342,0.0,0.0,0.0,0.0,3.4,70.0
2024-01-04 02:00:00+05:30,2,4,3,0.06876,0.99763,0,0,2,7.6,1007.5,23.3,8.536250271322091,11.594338076968953,11.360655550034013,0.0,0.0,0.0,0.0,34.88,70.0
2024-01-04 03:00:00+05:30,3,4,3,0.06876,0.99763,0,0,3,8.0,1005.2,16.9,7.0682382977925515,9.03065388073957,9.994774692724842,0.0,0.0,0.0,0.0,17.33,70.0
2024-01-04 04:00:00+05:30,4,4,3,0.06876,0.99763,0,0,4,5.9,1007.9,40.0,2.5410890241434307,3.552474465127977,3.308970683797867,0.0,0.0,0.0,0.0,0.07,70.0
2024-01-04 05:00:00+05:30,5,4,3,0.06876,0.99763,0,0,5,10.5,1003.5,29.5,4.388061330630813,6.347514181052136,5.898820999820404,0.0,0.0,0.0,0.0,4.43,70.0
2024-01-04 06:00:00+05:30,6,4,3,0.06876,0.99763,0,0,6,13.4,1006.7,4.5,1.0938288237192713,1.4421057367731278,1.7353082185137545,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-04 07:00:00+05:30,7,4,3,0.06876,0.99763,0,0,7,10.2,1006.4,16.5,4.554411298472487,5.803991888836429,6.545619642650347,172.7,128.6,108.4,0.0,3.92,110.0
2024-01-04 08:00:00+05:30,8,4,3,0.06876,0.99763,0,0,8,9.6,1005.8,4.7,3.6211090608204795,5.036906341731188,5.422113923736105,394.5,323.5,232.8,76.41,1.91,110.0
2024-01-04 09:00:00+05:30,9,4,3,0.06876,0.99763,1,0,9,15.2,1008.0,11.9,6.8065257767246345,8.722929070602609,10.057809055091965,550.7,426.3,337.6,122.96,15.12,190.0
2024-01-04 10:00:00+05:30,10,4,3,0.06876,0.99763,1,0,10,13.2,1006.3,2.8,5.320838524715413,6.824997547232682,8.046934531074866,750.6,624.6,438.3,187.16,6.8,190.0
2024-01-04 11:00:00+05:30,11,4,3,0.06876,0.99763,1,0,11,16.7,1005.4,24.2,5.9942030031613545,7.792822549667232,8.995124194220589,722.2,502.5,471.0,186.68,10.23,190.0
2024-01-04 12:00:00+05:30,12,4,3,0.06876,0.99763,1,0,12,16.4,1002.2,6.7,7.396266826524283,10.515644511050539,10.397333608216421,895.0,722.5,533.8,200.0,23.39,190.0
2024-01-04 13:00:00+05:30,13,4,3,0.06876,0.99763,1,0,13,16.5,1001.8,14.5,3.7881115079964673,5.37557166718949,5.13912146898682,839.9,636.3,521.8,200.0,2.36,154.0
2024-01-04 14:00:00+05:30,14,4,3,0.06876,0.99763,1,0,14,18.6,1005.9,38.0,3.5001343994653373,4.54183264917442,4.913974757325442,630.9,383.4,439.2,163.14,1.31,190.0
2024-01-04 15:00:00+05:30,15,4,3,0.06876,0.99763,1,0,15,22.5,1002.3,26.1,5.512892835029852,7.187409946489297,8.043362132967955,616.7,421.6,405.9,152.02,7.63,190.0
2024-01-04 16:00:00+05:30,16,4,3,0.06876,0.99763,1,0,16,20.4,1002.6,23.0,1.0227964074296887,1.4694642638757331,1.5823528635483874,500.3,351.9,324.4,115.58,0.0,190.0
2024-01-04 17:00:00+05:30,17,4,3,0.06876,0.99763,1,0,17,17.4,1001.6,9.6,3.118642209194469,4.2131867823224605,3.972633031339827,379.5,299.3,229.8,77.94,0.78,190.0
2024-01-04 18:00:00+05:30,18,4,3,0.06876,0.99763,0,1,18,14.7,1002.1,25.1,5.242228807530777,7.28824489191077,8.089708325763798,160.0,110.4,104.8,0.0,7.48,165.0
2024-01-04 19:00:00+05:30,19,4,3,0.06876,0.99763,0,1,19,15.3,1004.3,37.2,2.2487312047816896,2.963307008048409,3.4406727729239597,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-04 20:00:00+05:30,20,4,3,0.06876,0.99763,0,1,20,14.6,1007.6,1.5,6.548370982132731,8.406064508516064,9.781144368795884,0.0,0.0,0.0,0.0,13.43,165.0
2024-01-04 21:00:00+05:30,21,4,3,0.06876,0.99763,0,1,21,12.1,1001.7,23.6,0.7868016779112141,1.1390365281792048,1.0763566435033776,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-04 22:00:00+05:30,22,4,3,0.06876,0.99763,0,1,22,13.0,1004.5,2.0,4.918096338855443,6.645411955349328,6.312792083004842,0.0,0.0,0.0,0.0,5.74,165.0
2024-01-04 23:00:00+05:30,23,4,3,0.06876,0.99763,0,1,23,10.8,1006.5,17.1,5.493900675590049,7.506131998944515,7.0981834424622186,0.0,0.0,0.0,0.0,8.61,165.0
2024-01-05 00:00:00+05:30,0,5,4,0.08591,0.9963,0,0,0,7.1,1004.4,12.9,2.0577417627596946,2.7818370175384155,3.2747179438309,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-05 01:00:00+05:30,1,5,4,0.08591,0.9963,0,0,1,10.9,1004.9,16.1,5.571628320626873,7.690912250597068,7.235593961356749,0.0,0.0,0.0,0.0,9.18,70.0
2024-01-05 02:00:00+05:30,2,5,4,0.08591,0.9963,0,0,2,9.5,1003.2,8.1,2.391367910172075,3.115798671280445,3.007545255543624,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-05 03:00:00+05:30,3,5,4,0.08591,0.9963,0,0,3,7.1,1003.1,9.8,5.737941413660933,7.638124537066334,7.129920394338282,0.0,0.0,0.0,0.0,9.56,70.0
2024-01-05 04:00:00+05:30,4,5,4,0.08591,0.9963,0,0,4,5.0,1003.1,27.3,3.2012590456413115,4.505842139559055,4.6452228335190995,0.0,0.0,0.0,0.0,1.09,70.0
2024-01-05 05:00:00+05:30,5,5,4,0.08591,0.9963,0,0,5,10.8,1003.3,3.0,2.912603363054057,3.9475447667392722,4.267454837704196,0.0,0.0,0.0,0.0,0.49,70.0
2024-01-05 06:00:00+05:30,6,5,4,0.08591,0.9963,0,0,6,9.3,1006.7,4.1,4.515402115029211,6.449956112685261,7.027118886961456,0.0,0.0,0.0,0.0,4.82,70.0
2024-01-05 07:00:00+05:30,7,5,4,0.08591,0.9963,0,0,7,12.0,1004.0,30.7,2.519632470852464,3.3535512524716884,3.697432545004857,151.7,99.3,102.0,0.0,0.0,110.0
2024-01-05 08:00:00+05:30,8,5,4,0.08591,0.9963,0,0,8,12.8,1007.1,2.9,1.5797647705130156,1.9953855692686622,2.4294901540701614,400.0,332.6,233.7,76.22,0.0,110.0
2024-01-05 09:00:00+05:30,9,5,4,0.08591,0.9963,1,0,9,13.5,1006.6,39.9,5.425992748955045,7.426211657823954,8.557060970005404,423.7,252.4,297.5,95.88,8.21,190.0
2024-01-05 10:00:00+05:30,10,5,4,0.08591,0.9963,1,0,10,14.6,1008.4,23.0,7.0448456336982925,8.82170658988478,8.99795073871585,634.5,446.3,411.4,156.26,16.21,190.0
2024-01-05 11:00:00+05:30,11,5,4,0.08591,0.9963,1,0,11,18.5,1005.5,5.6,6.196585053720129,8.886863176065514,8.610081224550665,845.3,688.3,501.2,200.0,13.55,190.0
2024-01-05 12:00:00+05:30,12,5,4,0.08591,0.9963,1,0,12,19.2,1006.1,26.4,4.809736625992341,6.78753970248769,7.4979874078721656,755.8,515.2,498.2,198.79,5.67,190.0
2024-01-05 13:00:00+05:30,13,5,4,0.08591,0.9963,1,0,13,22.1,1001.2,7.2,5.941028426733568,8.04573414662724,7.689630301206415,891.5,716.9,533.0,200.0,10.48,154.0
2024-01-05 14:00:00+05:30,14,5,4,0.08591,0.9963,1,0,14,18.1,1006.4,26.4,2.166645625062159,3.1272377054760288,3.26868608105935,707.6,482.4,466.4,185.23,0.0,190.0
2024-01-05 15:00:00+05:30,15,5,4,0.08591,0.9963,1,0,15,17.3,1002.8,20.9,2.422836197841894,3.1052150424888203,3.324143211363522,646.6,463.5,414.8,163.42,0.0,190.0
2024-01-05 16:00:00+05:30,16,5,4,0.08591,0.9963,1,0,16,18.7,1003.3,21.9,3.589906821086071,4.758649008418072,4.52946764480613,505.3,359.0,325.8,117.67,1.56,190.0
2024-01-05 17:00:00+05:30,17,5,4,0.08591,0.9963,1,0,17,18.7,1003.8,28.4,5.309122810484359,7.127233346770917,6.950812747669689,321.8,215.3,214.2,66.92,7.21,190.0
2024-01-05 18:00:00+05:30,18,5,4,0.08591,0.9963,0,1,18,19.4,1003.9,9.9,3.7585495833738265,4.871926518216418,5.864996744605564,182.4,143.5,110.6,0.0,1.82,165.0
2024-01-05 19:00:00+05:30,19,5,4,0.08591,0.9963,0,1,19,13.3,1008.5,28.3,4.43568942622565,6.015641000618473,5.6541813266445455,0.0,0.0,0.0,0.0,4.01,165.0
2024-01-05 20:00:00+05:30,20,5,4,0.08591,0.9963,0,1,20,18.7,1001.4,0.9,1.5493611034011743,2.1832750723369228,2.0522433255314816,0.0,0.0,0.0,0.0,0.0,165.0
2024-01-05 21:00:00+05:30,21,5,4,0.08591,0.9963,0,1,21,15.7,1003.4,13.6,3.0064987340450506,3.9818972768619743,4.081278223519058,0.0,0.0,0.0,0.0,0.56,165.0
2024-01-05 22:00:00+05:30,22,5,4,0.08591,0.9963,0,1,22,13.5,1004.8,15.5,6.404989983157154,8.073839001573832,8.762236624800856,0.0,0.0,0.0,0.0,12.11,165.0
2024-01-05 23:00:00+05:30,23,5,4,0.08591,0.9963,0,1,23,6.5,1004.3,39.4,8.673497173306805,11.9632104229068,11.189629988041188,0.0,0.0,0.0,0.0,37.66,165.0
2024-01-06 00:00:00+05:30,0,6,5,0.10303,0.99468,0,0,0,13.3,999.7,30.0,2.1203830921094022,2.9774262805423795,2.9886192760324306,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-06 01:00:00+05:30,1,6,5,0.10303,0.99468,0,0,1,10.0,1003.0,25.2,3.149964244265256,4.358266002943328,4.280113940160739,0.0,0.0,0.0,0.0,0.92,70.0
2024-01-06 02:00:00+05:30,2,6,5,0.10303,0.99468,0,0,2,9.3,1003.1,6.5,6.956736834547465,8.7129933165279,8.819154174076704,0.0,0.0,0.0,0.0,15.79,70.0
2024-01-06 03:00:00+05:30,3,6,5,0.10303,0.99468,0,0,3,11.1,1004.9,15.3,4.723039857237646,6.806887065468973,6.012583523078402,0.0,0.0,0.0,0.0,5.7,70.0
2024-01-06 04:00:00+05:30,4,6,5,0.10303,0.99468,0,0,4,13.1,1005.1,8.4,2.1904587321039806,2.9917884912565085,2.97404470965824,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-06 05:00:00+05:30,5,6,5,0.10303,0.99468,0,0,5,7.5,1000.1,30.5,2.3739291709580996,3.212907514162908,3.6386086770459927,0.0,0.0,0.0,0.0,0.0,70.0
2024-01-06 06:00:00+05:30,6,6,5,0.10303,0.99468,0,0,6,11.0,1006.0,27.3,3.504961568682519,4.4519230380680455,4.980380604334955,0.0,0.0,0.0,0.0,1.27,70.0
2024-01-06 07:00:00+05:30,7,6,5,0.10303,0.99468,0,0,7,13.8,1005.2,4.3,1.954495575532239,2.6882326956004525,3.052863944741841,190.7,156.9,112.2,0.0,0.0,110.0
2024-01-06 08:00:00+05:30,8,6,5,0.10303,0.99468,0,0,8,10.3,1004.6,7.0,1.5720857351896014,2.1374463098617564,2.2424576365453186,387.5,312.1,231.4,74.9,0.0,110.0
2024-01-06 09:00:00+05:30,9,6,5,0.10303,0.99468,0,0,9,16.8,1004.5,0.8,6.762782695539227,8.792253677639241,8.616759502282639,601.0,507.8,347.1,132.68,15.06,130.0
2024-01-06 10:00:00+05:30,10,6,5,0.10303,0.99468,0,0,10,15.2,1004.6,27.9,5.188134087680002,6.677208092652704,6.975028231292401,606.3,407.5,402.5,148.62,6.22,130.0
2024-01-06 11:00:00+05:30,11,6,5,0.10303,0.99468,0,0,11,14.1,1004.1,29.6,5.116328552269705,6.415258422693675,8.119778293647196,686.4,453.9,459.4,178.62,5.65,130.0
2024-01-06 12:00:00+05:30,12,6,5,0.10303,0.99468,0,0,12,14.5,1002.3,18.6,3.9203774340792363,5.442361257265354,5.51558797389228,810.9,593.1,514.3,200.0,2.6,130.0
2024-01-06 13:00:00+05:30,13,6,5,0.10303,0.99468,0,0,13,17.3,1004.6,23.5,6.035884171509105,7.714027167719139,7.358916941089499,776.3,543.6,504.5,200.0,10.11,112.0
2024-01-06 14:00:00+05:30,14,6,5,0.10303,0.99468,0,0,14,20.4,1000.7,5.9,7.596037017794605,9.66201982724341,10.340483847324316,843.3,685.1,500.7,200.0,20.55,130.0
2024-01-06 15:00:00+05:30,15,6,5,0.10303,0.99468,0,0,15,17.2,998.1,8.1,4.61449091797123,5.871325356036556,6.094654912521279,720.2,575.0,432.7,183.52,3.96,130.0
